text,original_filename
Coulthard fits the bill at Red Bull,train.csv
It #39;s time for some fans to pay a high price,train.csv
White among Heisman candidates again,train.csv
Chelsea lose and CSKA Moscow drop out despite victory,train.csv
Ranieri apologises for outburst over referee,train.csv
Wengers big problem now is in deciding which keeper to field,train.csv
Colts ink Harrison to extension: source,train.csv
Cavs' Traylor Out With Broken Finger (AP),train.csv
Giants Plan to Honor Bonds' Milestones (AP),train.csv
Real Madrid advances in Champions League,train.csv
Liverpool 3 Olympiakos 1,train.csv
Gators hoops assistant arrested on drug charges,train.csv
Florida Assistant Arrested on Drug Charges (AP),train.csv
Australian Open Exec Says Clijsters Out (AP),train.csv
CL Preview: Liverpool-Olympiakos,train.csv
YEARENDER: Phelps Shines Brightest on Biggest Stage,train.csv
Liverpool defy odds to secure progress,train.csv
"Padres ink Williams, Blum",train.csv
Report: Harrison has new deal with Colts,train.csv
Klitschko feels weight of a nation,train.csv
Ajax Make UEFA Cup After Bayern Draw,train.csv
Williams rejoins Padres rotation,train.csv
European giants dash minnows #39; hopes at the death,train.csv
Pavano Meets With Seattle Officials (AP),train.csv
No. 10 Kentucky Drubs Morehead St. 71-40 (AP),train.csv
Nuggets Halt Wizards,train.csv
Arrington Practices,train.csv
Ravens Look Ahead,train.csv
President Blasts Firing,train.csv
ND Stops Indiana,train.csv
Illini Could Be the 1,train.csv
Cavs Slip Past Furman,train.csv
United Finish Second After Fener Defeat,train.csv
5 Pacers and 5 Fans Are Charged in Fight,train.csv
Garey Has the Answer,train.csv
Patriots Finally Prevail,train.csv
Pistons Prevail in OT,train.csv
5 Pacers and 5 Fans Are Charged in Fight,train.csv
Captain Gerrard Helps Liverpool Overcome Champions League Odds,train.csv
Real Madrid beat Roma,train.csv
Redknapp unrepentant about move from Portsmouth to Southampton? &lt;b&gt;...&lt;/b&gt;,train.csv
Juve draw showed Maccabi deserved place in elite - coach,train.csv
Karimi named AFC Player of the Year,train.csv
"No. 10 Kentucky 71, Morehead St. 40",train.csv
Knicks Swat Hornets 86-79 (AP),train.csv
Pistons Stop Raptors 90-86 in Overtime (AP),train.csv
Boston Red Sox Sign Pitcher Matt Mantei (Reuters),train.csv
Boston Red Sox Sign Pitcher Matt Mantei,train.csv
Padres Sign Williams and Blum,train.csv
NO NERVES FOR CONFIDENT ALMUNIA,train.csv
Knicks swat Hornets 86-79,train.csv
Shaq Leads Heat Past Bucks 101-96 (AP),train.csv
Raptors Carter Hurt; Pistons Roll in OT,train.csv
Knicks Swat Hornets 86-79,train.csv
"College Basketball: Kentucky, Virginia Win",train.csv
Sox Meet With Martinez,train.csv
Alomar Signs With Texas,train.csv
NBA Wrap: Timberwolves Rout Sixers by 35 Points (Reuters),train.csv
Georgias Pollack wins Lombardi Award,train.csv
"Grizzlies 97, Hawks 89",train.csv
"Soccer: Real, Liverpool Advance in Champions League",train.csv
Ajax make point to grab UEFA slot,train.csv
Carter injured in Raptors OT loss,train.csv
"No. 16 Minnesota 60, Wis-Green Bay 51",train.csv
Benitez Laughing All the Way to the Bank,train.csv
Woods give up number one to Vijay,train.csv
Mantei #39;s up in bullpen,train.csv
UNDATED: LSU (708).,train.csv
Sooners Come Through,train.csv
Orioles Sign Utilityman Gomez to Bolster Bench,train.csv
Allen: Baseball must act quickly,train.csv
"ON SOCCER 82,000 empty seats greet Madrid, Roma",train.csv
Coulthard tests for Red Bull,train.csv
"NHL players, owners will meet to seek ways to save season",train.csv
Gritty Sonics roll on,train.csv
United States Blanks Mexico 5-0 (AP),train.csv
Rivers: It starts with stops,train.csv
Brady is passing the true test,train.csv
Lieber goes to the Phillies,train.csv
Free agents offered arbitration,train.csv
NHL players to put new offer on table,train.csv
Knicks snap out of it,train.csv
Creamer already appears to be rising to top,train.csv
Orange Bowl will showcase four of five Heisman Trophy finalists,train.csv
NBA players and supporters charged,train.csv
More Southampton Stories,train.csv
Becks relieved after Roma win,train.csv
Last chance for NHL season,train.csv
Chittagong cleared for second Test,train.csv
Singh showdown for Tiger,train.csv
Fergie stands by selection policy,train.csv
It #39;s a wrap for Hamm and fellow legends,train.csv
British confident of Grand Prix deal,train.csv
Leicester keeper set for Gunners recall,train.csv
Multi-faceted Duncan is NBA #39;s best,train.csv
Tyson arrested for damaging car,train.csv
SuperSonics Top Spurs 102-96 (AP),train.csv
Texans Want No Part of Manning's History (AP),train.csv
"Singh on top of the world, and he got there quietly",train.csv
SPORT * RUSSIA * FRANCE * FOOTBALL * CSKA,train.csv
US areas lag behind in keeping up with races,train.csv
BU's Bourque finds himself in select company,train.csv
ND's president speaks his mind,train.csv
BC doubles up Fordham,train.csv
Washington pursues O'Brien for vacancy,train.csv
Peterson may become first freshman to win Heisman,train.csv
White Sox fill a gap,train.csv
"5 Indiana players, 7 fans charged in November NBA brawl",train.csv
New players proposal could be last chance,train.csv
Troubled Griffin's NBA homecoming brings 76ers sixth loss in a row (AFP),train.csv
"Gerrard can win with us, says Benitez",train.csv
Supporting cast out to nail star Els,train.csv
DC in pole position for Red Bull slot,train.csv
Western Australia skittle Pakistan for 262 in tour game,train.csv
Steelers' Roethlisberger Misses Practice (AP),train.csv
Neville: We fear no one,train.csv
Clijsters rejects reports she will not make Australia,train.csv
Red Bull and David Coulthard,train.csv
Passing the torch,train.csv
"Players, Fans Face Charges in NBA Brawl",train.csv
One game of true passion on a night of fakes,train.csv
Disappointed Delneri Says  #39;Arrivederci Champions #39;,train.csv
"NHL Players, Owners to Meet in Bid to Salvage Season",train.csv
Pakistan recovers after shaky start.,train.csv
Leiter leaves Mets,train.csv
Vince hurt as Raps bow in OT,train.csv
"Players, Owners to Meet in Bid to Save NHL Season",train.csv
Tyson Arrested in Arizona,train.csv
Glaus Headed to Arizona??,train.csv
Els Makes Flawless Start in Dunhill,train.csv
Pacers to Appeal Suspensions,train.csv
Clijsters expected to miss Aussie Open,train.csv
Sir Alex:Our kids will come on a ton,train.csv
Pitch change has Bracewell upset,train.csv
Glaus joining Diamondbacks: report,train.csv
"Germany #39;s Glagow, Fischer win biathlon events",train.csv
Teammates unhappy with Bryant regime,train.csv
"Hamm, Foudy Retire From Women's Soccer",train.csv
"Bring on the big boys, says Bayern #39;s Magath",train.csv
Tyson arrested for beating car,train.csv
Angulo apology for Valencia fracas,train.csv
Charges filed in connection with brawl,train.csv
BENITEZ OUT TO KEEP GERRARD,train.csv
Biathlon stars gather at Holmenkollen,train.csv
India to take on Bangladesh,train.csv
Frazier Advances at ASB Women's Classic (AP),train.csv
Koeman wields Ajax captaincy axe,train.csv
New Trouble for Mike Tyson,train.csv
Sonics Move Into Tie for NBA's Best Record (AP),train.csv
Champions League: Group B review - Real Madrid Figo out how to &lt;b&gt;...&lt;/b&gt;,train.csv
Clijsters likely to miss Australian Open,train.csv
Glaus Agrees to 4-Year Deal With Arizona (AP),train.csv
COULTHARD IMPRESSES IN TESTING,train.csv
Report: D #39;backs sign Glaus,train.csv
Els stalks leader in South Africa,train.csv
"Regardless of age, Oklahoma tailback should win Heisman Trophy",train.csv
Glaus Headed to Arizona,train.csv
Troy Glaus agrees to four-year deal with Arizona Diamondbacks,train.csv
Champions League: Group C review - Juve and Bayern in cruise &lt;b&gt;...&lt;/b&gt;,train.csv
Govt clears Chittagong as venue for matches,train.csv
"No. 6 Duke Rallies Past Clemson, 62-54 (AP)",train.csv
"NHL, Union Return To Bargaining Table",train.csv
White Sox sign OF Dye to two-year contract,train.csv
Angulo apologizes for conduct in Champions League game,train.csv
Hamm cements her legacy,train.csv
McDonald Takes One-Shot Lead at Dunhill (AP),train.csv
Priest Holmes Placed on Injured Reserve,train.csv
Clemens Leaning Toward Retirement (AP),train.csv
Ohio State Bans Postseason Basketball (AP),train.csv
"Bettis, Martin May Hit Milestone Together (AP)",train.csv
A Favorite Emerges,train.csv
"Shaq, McGrady pace NBA best-seller list (AFP)",train.csv
How the British GP was saved,train.csv
McDonald takes one-shot lead over Els in Dunhill Championship,train.csv
Black Caps duo cleared to play Australia,train.csv
Hughes picks up where he left off at Masters,train.csv
NHL-NHLPA talks break down in Toronto,train.csv
Holmes hurt knee against the Bucs,train.csv
Arizona sends a message of hope with Glaus signing,train.csv
Buckeyes won #39;t play in NCAA or NIT tourneys,train.csv
Four finalists selected in bids for 2009 Super Bowl,train.csv
Arizona Signs Glaus,train.csv
Peterson Could Break New Heisman Ground (AP),train.csv
"Ohio St. Extends Matta's Contract, Bans Postseason Play",train.csv
Gerrard playing for his future,train.csv
Attention to detail makes Manning great,train.csv
D-Backs get Glaus,train.csv
Bracewell sceptical about pitch,train.csv
UPDATE 1-Tuncay hat-trick sinks Manchester United,train.csv
Correction: Morehead-St-Kentucky Story (AP),train.csv
Klitschko-Williams: A Preview.,train.csv
Els in Dunhill contention,train.csv
Don #39;t look back,train.csv
Steelers' Burress to Miss Game With Jets (AP),train.csv
"Artest, other suspended players meet with arbitrator; NBA stays &lt;b&gt;...&lt;/b&gt;",train.csv
Dress-up day is ratings winner,train.csv
2006 World Cup: Japan drawn with North Korea in qualifiers,train.csv
Gerrard strikes mighty blow,train.csv
Cheetham shadows Els,train.csv
Don #39;t count out Tiger just yet,train.csv
Charges Have Been Filed In NBA Brawl,train.csv
Buckeyes screwed over by postseason ban,train.csv
Eagles' Westbrook Turning Into Elite Back (AP),train.csv
Denver's Rodney White Suspended by NBA (AP),train.csv
Wizards go up for sale,train.csv
Hughes moves into lead after completing first round,train.csv
Carter out at least two games with Achilles #39; injury),train.csv
Govt okays Chittagong matches,train.csv
UPDATE 1-Van der Vaart stripped of Ajax captaincy,train.csv
Wizards Suspend Kwame Brown,train.csv
Burress Out for Sunday Showdown with Jets,train.csv
Heath Miller Wins Mackey Award as Top Tight End,train.csv
Chelsea refuse to abandon pursuit of 35m Gerrard,train.csv
Williams vs Klitschko: When A Comet Crashes Into A Tower,train.csv
"Montgomerie, Woods, Furyk in three-way tie",train.csv
Kent joins Dodgers for two years,train.csv
English league sets standard for European elite,train.csv
NHLPA #39;s proposal a small step in right direction,train.csv
NBA skips arbitration hearing on brawl suspensions (AFP),train.csv
Sportsview: Soccer Stars Will Be Missed (AP),train.csv
Five NBA players among 10 charged with assault,train.csv
McDonnell still spoiling for a fight,train.csv
Tiger says children in the near future,train.csv
Wizards #39; Kwame Brown suspended for one game,train.csv
Fergie stands by selection policy,train.csv
Artest Testifies About Basketball Brawl (AP),train.csv
More top sports news,train.csv
Leinart takes Camp honors,train.csv
Similarities Abound in Orange Bowl Teams (AP),train.csv
Fans Do Care About Players Who Cheat,train.csv
"Giants' Manning Needs Time to Mature, Like the Others",train.csv
NHL players offer 24 percent salary rollback in new proposal,train.csv
BALCO Scandal Inspired Worldwide Changes,train.csv
Golf: Tiger and Colin share lead at World Challenge,train.csv
India to play in Chittagong,train.csv
Hunt decides to sell Wizards,train.csv
Finley Returns From Injury List to Mavs (AP),train.csv
Lesser lights on leaderboard with Els,train.csv
Pittsburg #39;s offense hogs the ball,train.csv
YORIO: NHL season is in Bettman #39;s hands,train.csv
Cavs owner in  #39;serious #39; negotiations to sell team,train.csv
"Kent agrees to \$17 million, two-year contract with Dodgers",train.csv
Padres add Eric Young,train.csv
The saving of Silverstone,train.csv
Fichardt looks strong in weak field,train.csv
Griffin could get company as only Heisman repeat winner,train.csv
No. 1 Illini Wear Down Georgetown 74-59 (AP),train.csv
No. 21 Purdue Defeats No. 15 DePaul 69-61 (AP),train.csv
"OU #39;s White takes Maxwell, Davey O #39;Brien awards",train.csv
Berra Speaks Against Giambi's Return,train.csv
"Injuries Are Plentiful, but Nothing to Be Alarmed About",train.csv
"Hoyas Sparkle, Fade",train.csv
Arbitrator Hears Pacers,train.csv
Carter is Grounded,train.csv
Season Over for Priest,train.csv
Ohio State Banned,train.csv
Unheralded McDonald one up on favorite Els in the Alfred Dunhill,train.csv
British Grand Prix Safe Till 2009,train.csv
Rain eases to showers ahead of one-day decider,train.csv
"Buy Now, Buy Often, but Make a Good Deal",train.csv
Putting a Face on College Programs,train.csv
"Buy Now, Buy Often, but Make a Good Deal",train.csv
N.H.L. Players Propose a 24 Percent Solution,train.csv
N.B.A. Sits It Out as Pacers Plead Case,train.csv
NHL Players Propose a 24 Percent Solution,train.csv
Malloy #39;s Remarks on Firing at Notre Dame Gaining Applause,train.csv
"Woods, Furyk, Monty share lead in California",train.csv
Colts Lock Up Harrison Long Term (Reuters),train.csv
No. 23 TCU Defeats Oklahoma 81-65 (AP),train.csv
Goin' Back to Cali: Kent Signs with Dodgers,train.csv
NBA: Stoudemire Shines as Suns Stop Trailblazers,train.csv
Perth join Super 14,train.csv
Woods on Target in California,train.csv
"As Earnhardt, Pepper got up to speed",train.csv
Portsmouth players make Shaka favourite to join Southampton,train.csv
NHL players #39; new offer includes 24 salary cut,train.csv
Perth Selected to Host Australia #39;s New Super 14 Rugby Team,train.csv
Perth wins Super 14 berth,train.csv
New Zealand Opening Batsman Richardson to Retire From Cricket,train.csv
No. 2 Kansas Tops TCU 93-74 (AP),train.csv
"Fairy Tale or Not, Knicks Call Malone",train.csv
"Buy Now, Buy Often, but Make a Good Deal",train.csv
Malloy's Remarks on Firing at Notre Dame Gaining Applause,train.csv
McGrady Shocks Spurs,train.csv
Fans can throw financial punches,train.csv
No. 7 Notre Dame Drubs Dayton 65-39,train.csv
UNDATED: 14 points.,train.csv
Ernie hunted down by own protg,train.csv
Joy at Silverstone deal,train.csv
Lewis leads Sonics past Mavs,train.csv
UPDATE 1-Rugby-Australia pick Perth to host fourth Super 14 team,train.csv
Dale Earnhardt: In the presence of a legend,train.csv
Sale nearly set for NBAs Cavaliers,train.csv
No. 2 Kansas Hosts Horned Frogs,train.csv
Players speak their minds to union leaders,train.csv
Players Offer to Slash Salaries to Save NHL Season,train.csv
Winning Isn #39;t Everything,train.csv
NCAA Game Summary - TCU at Kansas,train.csv
Rockets Edge Spurs 81-80 (AP),train.csv
W. Kentucky Upsets No. 14 Vanderbilt 85-77 (AP),train.csv
Howard Still Perfect,train.csv
Williams seeking to cap Rocky rise to world title,train.csv
India  #39;aiming for wins not records #39;,train.csv
Weis attended ND but never played,train.csv
Perth to host Super 14 franchise,train.csv
Shanahan says he intends to honour his deal with Broncos,train.csv
Baseball can #39;t hold out any longer on steroid issue,train.csv
No. 1 Illinois takes control with 10-0 run late in first half,train.csv
Kiwi opener retires,train.csv
"White, Leinart split top honors",train.csv
Notre Dame must make right choice,train.csv
No. 13 Texas Tech Tops Oral Roberts 79-46 (AP),train.csv
Sonics dance in Dallas,train.csv
Steelers Need Wins to Match Patriots (AP),train.csv
"Klitschko wanted Tyson, settles for Williams",train.csv
Abdur-Rahim three beats Celtics at buzzer,train.csv
"No. 1 Illinois 74, Georgetown 59",train.csv
"ND, Weis are ready to talk",train.csv
Dougherty makes return,train.csv
For sale signs,train.csv
Glaus goes to Diamondbacks,train.csv
It's tough to trap these tigers,train.csv
NFL games on TV,train.csv
It's clear they know who to call for help,train.csv
NBA snubs hearing with arbitrator,train.csv
New Orleans Bowl,train.csv
O'Brien awaits offer,train.csv
British Grand Prix is rescued thanks to Mirror,train.csv
"Oh where, oh where will Kent get to play?",train.csv
USC #39;s leading man,train.csv
Collapse in judgment: C #39;s fall apart late in loss to Blazers,train.csv
NBA Wrap: McGrady Leads Rockets to Stunning Win,train.csv
"College Basketball: Illinois, Kansas Win",train.csv
McDonough shocked he's not coming back,train.csv
Barnicle has hill to climb,train.csv
"This weekend on TV, radio",train.csv
Transactions,train.csv
New heavyweight record set,train.csv
Jordan welcomes Silverstone deal,train.csv
No moves for Rockies,train.csv
"KEEP YOUR NOSE OUT OF IT, LOWE",train.csv
ND aide shaves her head to support Willingham,train.csv
"Lakers Beat Nuggets, 99-91 (AP)",train.csv
Diamondbacks clinch Glaus signing,train.csv
Caps' Ovechkin Shines,train.csv
Calhoun not fond of loss,train.csv
Trail Blazers Edge Celtics 89-87,train.csv
Kings Stop Spurs,train.csv
Miles to LSU?,train.csv
Stoudemire Soars,train.csv
"Jim Mora Jr., Tom O #39;Brien are top Washington candidates",train.csv
Klitschko has long climb to top,train.csv
Finley moving down the freeway,train.csv
MSA welcome British GP deal.,train.csv
Artest testifies about basketball brawl,train.csv
NHL players offer 24 percent rollback of salaries,train.csv
NZ coach launches pre-game tirade,train.csv
meetings start with bang,train.csv
Finley set to be an Angel,train.csv
Bad sign? Meetings don #39;t make much sense,train.csv
"Sonics soar past Mavs, improve to 17-3",train.csv
NBA Wrap: McGrady Leads Rockets to Stunning Win,train.csv
Owners plan Silverstone facelift,train.csv
Hughes returns to lead in Melbourne,train.csv
Wenger: No Plans to Buy New Keeper,train.csv
Thursday #39;s NBA Roundup,train.csv
NHL finds hope,train.csv
Failed Road Test,train.csv
McGrady saves Houston,train.csv
No time to rest for 49ers #39; Quinn,train.csv
"Edwards, Nugent earn awards",train.csv
Teenager Answers Charges in Turkey-Throwing Case,train.csv
"British GP: Good news for Silverstone, bad news for Goodwood",train.csv
Els suffers home course humbling,train.csv
"Wenger keeps Arsenals keepers, unsure about Ljungberg on Sunday",train.csv
Hughes still has master #39;s touch,train.csv
Battle for supremacy,train.csv
Major salary rollback offered by players union,train.csv
Pacer-turned-spinner Kumble betters Kapil #39;s 434-wkt tally (PROFILE &lt;b&gt;...&lt;/b&gt;,train.csv
Moyes insists nothing changed despite Everton revolution,train.csv
O #39;Rourke more then stats and hairstyles,train.csv
Hockey labour talks to continue next week,train.csv
2005 to be the busiest season ever,train.csv
Kumble delight over record feat,train.csv
Indiana soccer coach tries to extend Yeagley #39;s legacy,train.csv
Auburn Keeps Faith,train.csv
We #39;ll never let Gerrard leave,train.csv
Going head to head at Williams,train.csv
Can an Aging Mercenary Ever Go Home?,train.csv
"Despite All the Criticism, the B.C.S. Has Produced a Classic Matchup",train.csv
"Auburn Trustee Boosts Everyone, Including the Chaplain",train.csv
Reality of Steelers Puts a Quick End to the Bills' Dream,train.csv
Rams and Jets Find Playoff Berths Behind Door No. 1,train.csv
McGrady's Flurry Sends Rockets Past Spurs (AP),train.csv
Is The Tide Shifting On The Mersey?,train.csv
Spain coach faces investigation,train.csv
Sale nearly set for NBA Cavaliers (AFP),train.csv
"Finley to Remain in Southern Calif., with Angels (Reuters)",train.csv
BREAKDOWN: Dolphins vs. Broncos,train.csv
Turkey joins 19-race Formula One schedule,train.csv
Gustafsson Turns Up Heat on Challengers,train.csv
Wenger ruling out goalkeeper swoop,train.csv
Rejuvenated Hughes leads Australian Masters by four strokes,train.csv
Utah State hire Brent Guy as football coach,train.csv
"Notre Dame Eyes Clements, Weis",train.csv
Dallas Mavericks Team Report - December 10,train.csv
Bring that Guy back,train.csv
Players offer to slash 24 from salaries,train.csv
Zajec Targets Hat-Trick,train.csv
A tale of two  #39;warriors #39;,train.csv
Perth home to new rugby union team,train.csv
Gustafsson Leads at Leopard Creek as Els Wilts,train.csv
Utah State Brings That Guy Back,train.csv
A 24 Per Cent Solution to the NHL Lockout?,train.csv
Notre Dame sets sights on Weis,train.csv
Ohio High Court Rejects Bradley's Appeal (AP),train.csv
USC's Bush to Start at Tailback (AP),train.csv
Boxing: Williams insists he is better than Tyson display,train.csv
Commission demands Aragones probe,train.csv
Local racing voices agree:  #39;3 #39; earns a 10,train.csv
"Albarado wins 3,000th race",train.csv
"Playoff road will be tough, but Indy #39;s offense will lead team to &lt;b&gt;...&lt;/b&gt;",train.csv
"Suns Defeat Trail Blazers, 117-98 (AP)",train.csv
Chelsea not planning Gerrard move,train.csv
Keane injury leaves Spurs short,train.csv
Colts' Manning Sets NFL Passing Record (AP),train.csv
Title fight underdog is coming on strong,train.csv
Arsenal face key revival test,train.csv
Sport scene,train.csv
Paceman Pathan sends Tigers packing at 184,train.csv
Tice: UW job could lure him from NFL,train.csv
Klap: Strong backing at first,train.csv
NHL players propose a sizable salary cut,train.csv
No let down for White this year,train.csv
Lazio given stadium ban over racist fans,train.csv
A vote for Bush,train.csv
Wenger to mull goalkeeper dilemma until last minute,train.csv
NHL Lockout Glance,train.csv
Goodman warms up to pitch city to owners,train.csv
Sprinter Suspended Eight Years for Doping (AP),train.csv
China Fills Top Sports Post for Olympics (AP),train.csv
Air Force Clears Athlete of Cheating (AP),train.csv
Bradley's Appeal Rejected,train.csv
Man City v Tottenham,train.csv
Washington job reportedly interests Tice,train.csv
Line of Scrimmage: Week 14 - Peyton Will Own All QB Records,train.csv
Johnny Ortiz: Retire Maker Train Rolls On,train.csv
COLLINS #39; EIGHT-YEAR BAN,train.csv
Preview: Manchester City v Tottenham,train.csv
NHL labour meeting set for Tuesday,train.csv
Air Force Clears Athlete of Cheating,train.csv
Gold Standard No More,train.csv
Greed gone wild,train.csv
SPECTOR: Players #39; offer not quite good enough,train.csv
Valdosta on a roll since loss in opener,train.csv
Italian team ordered to play without fans,train.csv
D-Backs reportedly to sign Russ Ortiz,train.csv
Allenby predicts Masters surge,train.csv
Mavericks Defeat Bucks 123-104 (AP),train.csv
New BALCO hit: Collins banned 8 years,train.csv
Ives Galarcep,train.csv
White Has Chance to Make Heisman History (AP),train.csv
Vick more comfortable with Crumpler,train.csv
Bush Unlikely Heisman Trophy Finalist (AP),train.csv
Italian Team Ordered to Play Without Fans (AP),train.csv
 quot;I can take his punches quot; - Williams,train.csv
Q amp;A with Metros GM Nick Sakiewicz,train.csv
Randall Wins ACC Honor,train.csv
Diamondbacks Sign Pitcher Russ Ortiz (AP),train.csv
Giants' Barber Leads NFL in Total Yards (AP),train.csv
Oklahoma #39;s Jason White Wins Maxwell Award,train.csv
Suns Place Voskuhl On IL,train.csv
Magic #39;s Garrity Activated From Injured List,train.csv
A gentleman and a boxer,train.csv
Suns place Voskuhl on IL,train.csv
Magic #39;s Garrity activated from injured list,train.csv
Arizona Man to Drop Mike Tyson Car-Beating Charges,train.csv
Diamondbacks stay active by signing Ortiz,train.csv
Landmark eight-year ban for US sprinter,train.csv
New York bid for Olympic gold tarnished by battle of the titans,train.csv
McGrady puts on finish for the ages against Spurs,train.csv
You know the Bears got jobbed when Pac-10 rivals come to their &lt;b&gt;...&lt;/b&gt;,train.csv
Some of baseball #39;s biggest names available,train.csv
Linfield College QB Nears NCAA TD Mark (AP),train.csv
Sprinter Suspended,train.csv
Rangers Sign Hidalgo,train.csv
Tiger and Monty in the lead,train.csv
Wenger refuses to go on lookout for replacement,train.csv
"Pacers players, fans charged in Detroit NBA fight",train.csv
Diamondbacks add free-agent Ortiz,train.csv
"Hidalgo agrees to \$5 million, one-year contract with Texas",train.csv
Manchester City vs. Tottenham,train.csv
Time for Williams to check his ego into a penthouse suite,train.csv
F1 #39;s plans for London race gather pace,train.csv
Carter placed on injured list with strained Achilles tendon,train.csv
Union bosses owe players an apology,train.csv
Brazelton wins Tony Conigliaro Award,train.csv
Jordan Says Wizards Won't Tolerate Guff (AP),train.csv
Dewon Brazelton Wins Conigliaro Award (AP),train.csv
Jordan Makes Statement,train.csv
Portis Fined for Socks,train.csv
Finley Signs  #36;14 Million Deal With Angels (AP),train.csv
"Get smart, baseball; start stricter testing",train.csv
"McNair sits out practice again, Carter added to injury list",train.csv
Diamondbacks Keep Busy; Ortiz Heading Home,train.csv
Babb #39;s Bits: The Notre Dame Dilemma,train.csv
"In Conte's '20/20' Remarks, Legal Experts See a Risk",train.csv
Holmes Will Return,train.csv
Eight-year ban for Collins,train.csv
Nuggets add to Raptors woes,train.csv
Three teams in the running to be winter champions in Germany,train.csv
Mets still hoping to land Martinez,train.csv
Bucknell Stuns Pitt,train.csv
Teams Eye Free Agents at Winter Meetings (AP),train.csv
Heat Stops Cold-Shooting Grizzlies 92-84 (AP),train.csv
Pavano Unlikely to Return to Marlins (AP),train.csv
Fire of London,train.csv
Manning closes in on Marinos TD mark,train.csv
Notre Dame Trustee Raps Coach's Firing (AP),train.csv
Manning takes aim at NFL touchdown record,train.csv
Anti-Doping Agency Is Boosted By Ban of Sprinter in Balco Case,train.csv
Redskins Fined Over Red Socks,train.csv
Nets Nudge Hornets 94-91 in Overtime (AP),train.csv
N.H.L. Must Determine if It Is Certain About Cost Certainty,train.csv
Hill sits out with bruised right shin,train.csv
Angels Sign Finley to a Two-Year Deal,train.csv
"Nets 94, Hornets 91, OT",train.csv
"Portis, Taylor fined \$5,000 for wearing red socks",train.csv
Record-smashing Kumble slams critics,train.csv
"Hawks 88, Pistons 72",train.csv
Griffin would welcome White into exclusive club,train.csv
"Kidd Says Hello, Then Ruins Scott #39;s Return",train.csv
Terps Falter Again,train.csv
T'wolves Drop Kings,train.csv
Williams a timid challenger?,train.csv
Pompey targets Strachan,train.csv
NBA Wrap: Hawks Stun Injury-Plagued Pistons,train.csv
Suns Win Again to Tie Seattle Atop NBA (AP),train.csv
Red Sox Reportedly Offer Wells Contract (AP),train.csv
The N.H.L. Must Figure Out If It's Certain on Cost Certainty,train.csv
Houston On Bench As Knicks Lose Late,train.csv
Montgomerie Is No Stranger to Playing With Woods,train.csv
Sox offer Wells deal,train.csv
Dillon could do a number,train.csv
"For Holmes, return in '05 is chief goal",train.csv
Cincinnati in rush to blitz,train.csv
Players react to proposal,train.csv
Peterson has good shot at being first freshman Heisman winner,train.csv
"For Brandeis women, situation is unbeatable",train.csv
Bringing BU together,train.csv
UMass walking on air after win,train.csv
Johnson Wins Butkus,train.csv
Ex-World Champion McRae Leads Dakar Rally,train.csv
College Basketball: Bucknell Upsets No. 10 Pitt,train.csv
Poor round leaves Els up the creek,train.csv
Collins Hills Winfield signs with USC-Upstate,train.csv
Graham sparks Oklahoma St.,train.csv
College Basketball Wrap: Okla. State Vs UAB,train.csv
"Woods, Montgomerie match 66s, share lead",train.csv
Angels fit Finley into their plans,train.csv
Mourinho is happy Premiership play their cards right,train.csv
Esche willing to trade \$186G for a prosperous NHL,train.csv
White Could Join Griffin in Heisman Club (AP),train.csv
Jazz Oust Trail Blazers 92-87 (AP),train.csv
Williams a timid challenger?,train.csv
Today's schedule,train.csv
"Tiger, Colin share lead at Target event",train.csv
Players await league counteroffer,train.csv
Yankees close to deal with Pavano; Wells to Red Sox?,train.csv
D-Back money talks,train.csv
Bombers can #39;t leave Wells enough alone,train.csv
Garnett crowns Kings,train.csv
Houston #39;s return is no remedy for Knicks,train.csv
Nobody strikes the pose better than Reggie Bush,train.csv
Not exactly an idiotic signing,train.csv
Formula for GP frenzy,train.csv
McKenzie over-takes Hughes in Melbourne,train.csv
Wenger: I won #39;t buy another  #39;keeper,train.csv
NHL Fans Get a Ray of Hope in Ongoing Lockout,train.csv
Yearning for more: Sachin eyes 50 tons,train.csv
Bush an unlikely Heisman candidate,train.csv
"D #39;backs snag Ortiz, too",train.csv
Tendulkar eager to score more centuries,train.csv
Risk-all tactics in aim for glory,train.csv
Franz secures first win of career as Miller misses out,train.csv
"Franz wins downhill, Guay 13th",train.csv
Williams bids to beat Klitschko in Vegas,train.csv
Carsley: Team Spirit Secured Derby Glory,train.csv
Klitschko #39;s cut problem could be equalizer for Williams,train.csv
Sox eye Wells: GM Epstein says talks on 1-year deal in early &lt;b&gt;...&lt;/b&gt;,train.csv
Baseball #39;s Winter Hearth Is Burning on Cash,train.csv
Cheetham surges to lead in S. Africa,train.csv
Wells jumps to Red Sox after agreeing to two-year contract,train.csv
Sports ; Cricket: Sachin hits 34th ton; India 348/7 in Dhaka Test,train.csv
Old Firm plum tie in Scottish Cup,train.csv
Winter Break Starts With Bayern Ahead,train.csv
Silverstone layout may change,train.csv
 #39;Many more tons to come from Sachin #39;s bat #39;,train.csv
UPDATE 1-McLeish celebrates as Rangers go back to the top,train.csv
Wells Joins Red Sox,train.csv
Diamondbacks Keep Busy; Ortiz Heading Home,train.csv
Raptors' Carter Placed on Injured List,train.csv
Detroit Pistons Team Report - December 11,train.csv
Falcons' Michael Vick Throwing Hand Numb (AP),train.csv
Eagles Fly Past Hens,train.csv
