_unit_id	_golden	_unit_state	_trusted_judgments	_last_judgment_at	please_choose_a_category:confidence	created_at	id_str	rownames	please_choose_a_category	text		
1846693784	FALSE	finalized	3	08/03/2018 20:57	0.6842	Tue May 15 02:20:16 +0000 2018	",996213645922127872,"	101718	dont_know	I ask the bitch monae if it was an earthquake she gone say  њno that was Mia ќ  got her fucked up		
1846693748	FALSE	finalized	3	08/03/2018 20:53	0.6863	Tue May 15 02:20:14 +0000 2018	",996213635226656769,"	101642	dont_know	Felt that really well here in the east bay. #earthquake		
1846692998	FALSE	finalized	3	08/03/2018 20:28	1	Tue May 15 02:19:20 +0000 2018	",996213411900936193,"	99937	dont_know	"Cue in earthquake tweets in 3, 2, 1..."		
1846694170	FALSE	finalized	3	08/03/2018 21:07	1	Tue May 15 02:20:55 +0000 2018	",996213808694640642,"	102795	dont_know	Icing on the poop cake. Or the earth climaxing after taking a psychic dump. #earthquake		
1846693731	FALSE	finalized	3	08/03/2018 20:12	0.6835	Tue May 15 02:20:12 +0000 2018	",996213630461923328,"	101615	dont_know	"#earthquake berkeley hills 19:18- quick shake, nothing major!  berkeleyside"		
1846693972	FALSE	finalized	3	08/03/2018 20:57	0.6818	Tue May 15 02:20:31 +0000 2018	",996213708308254722,"	102144	dont_know	Seeing folks tweet about a strong #earthquake in SF/Bay area.		
1846692484	FALSE	finalized	3	08/03/2018 20:39	0.6855	Mon May 14 11:58:50 +0000 2018	",995996858903400448,"	20003	dont_know	Year 9 designing earthquake proof buildings in Geography with Mrs Lyng #Excellence #Perseverance #AL https://t.co/oz6nuMhk0V		
1846692688	FALSE	finalized	3	08/03/2018 20:38	0.6593	Tue May 15 02:20:35 +0000 2018	",996213723969736704,"	102256	dont_know	Here we go with the earthquake tweets lol 		
1846693874	FALSE	finalized	3	08/03/2018 21:03	1	Tue May 15 02:20:22 +0000 2018	",996213671117271042,"	101906	dont_know	I think it's fitting that we had an #earthquake the day after #MothersDay as we were taught when we were younger to  https://t.co/oTSxxGj9l4		
1846693612	FALSE	finalized	3	08/03/2018 19:56	0.6666	Tue May 15 02:20:04 +0000 2018	",996213597238800384,"	101367	dont_know	Lil earthquake featuring lil tv shaking		
1846692549	FALSE	finalized	3	08/03/2018 20:46	1	Mon May 14 18:42:24 +0000 2018	",996098418115338243,"	58073	dont_know	"There's an earthquake in my tighs, honeyпёЏ"		
1846694336	FALSE	finalized	3	08/03/2018 20:47	0.6619	Tue May 15 05:20:02 +0000 2018	",996258884431024128,"	137330	dont_know	#reposteria #queques #eventoespecial #costarica #puravida #  Warriors Harden #earthquake https://t.co/UXCCWaBL7h		
1846693939	FALSE	finalized	3	08/03/2018 21:08	1	Tue May 15 02:20:28 +0000 2018	",996213695913967616,"	102065	dont_know	Lmao every time I gotta see if I  m trippin or not about a earthquake I check my twitterglad to know I wasn  t trippin		
1846693614	FALSE	finalized	3	08/03/2018 20:43	0.6807	Tue May 15 02:20:05 +0000 2018	",996213597624659970,"	101371	dont_know	whooooo  s ready for simultaneous earthquake and basketball twitter		
1846692424	FALSE	finalized	9	08/03/2018 15:12	0.5493	Mon May 14 07:28:00 +0000 2018	",995928700637065216,"	6047	dont_know	Another thing Boomers will have ruined for future generations: building foundations. #tulsa #earthquake		
1846693179	FALSE	finalized	3	08/03/2018 20:59	0.665	Tue May 15 02:19:33 +0000 2018	",996213466280022016,"	100376	dont_know	I just felt a baby earthquake and that explains why my foot was twitching		
1846694119	FALSE	finalized	3	08/03/2018 20:58	1	Tue May 15 02:20:51 +0000 2018	",996213791808368645,"	102693	dont_know	i swear ppl dont know how to act when an earthquake happens everyone just hops on twitter and tweets bout it 		
1846693567	FALSE	finalized	3	08/03/2018 20:17	0.6656	Tue May 15 02:20:02 +0000 2018	",996213586702712833,"	101287	dont_know	"On cue, everyone takes to twitter #earthquake"		
1846694073	FALSE	finalized	3	08/03/2018 20:06	0.6951	Tue May 15 02:20:48 +0000 2018	",996213779447693312,"	102604	dont_know	every time there  s an earthquake I come straight to twitter to make sure I wasn  t trippen 		
1846693404	FALSE	finalized	3	08/03/2018 20:31	1	Tue May 15 02:19:50 +0000 2018	",996213534995267584,"	100906	dont_know	Shit bro I fell out of the bed and thought I caused a earthquake. SMH A		
1846694131	FALSE	finalized	3	08/03/2018 20:23	1	Tue May 15 02:20:51 +0000 2018	",996213794333310976,"	102711	dont_know	"Obligatory ""earthquake"" tweet."		
1846692610	FALSE	finalized	3	08/03/2018 20:53	0.6756	Mon May 14 20:23:22 +0000 2018	",996123830761422849,"	67912	dont_know	"Oh, some tedious shit I hated about a tidal wave or an earthquake or something, because my ex was a thick twat https://t.co/qoqKrVyHgv"		
1846692870	FALSE	finalized	3	08/03/2018 19:52	0.6695	Tue May 15 02:19:11 +0000 2018	",996213370880585728,"	99589	dont_know	Obligatory earthquake tweet?		
1846692721	FALSE	finalized	3	08/03/2018 20:04	0.6705	Mon May 14 22:51:26 +0000 2018	",996161091729227776,"	80286	dont_know	Will your building hold up in a major earthquake? https://t.co/o7ArMPGGLK via  CurbedLA		
1846694327	FALSE	finalized	3	08/03/2018 21:00	0.6613	Tue May 15 05:18:53 +0000 2018	",996258595221090305,"	137209	dont_know	 ardenkey Mandatory earthquake post. вњ”		
1846694360	FALSE	finalized	3	08/03/2018 21:20	0.3511	Sun Oct 15 23:50:20 +0000 2017	"("""""""",919712072379777025,"""""""")"	60809	dont_know	"we could have an earthquake, terrorist attack, or wildfire, at any minute, but schools still continue to pile us with work and test. WHY."		
1846692697	FALSE	finalized	3	08/03/2018 20:31	0.6623	Mon May 14 22:40:07 +0000 2018	",996158241095733254,"	79245	dont_know	In this week's #photos: Marking the tenth anniversary of the Sichuan earthquake; a school terror drill; and the lat  https://t.co/Nr8711ars1		
1846692638	FALSE	finalized	3	08/03/2018 20:52	0.3373	Tue May 15 02:19:53 +0000 2018	",996213548618465280,"	101032	dont_know	I love earthquake twitter		
1846694178	FALSE	finalized	3	08/03/2018 20:20	0.3605	Tue May 15 02:20:56 +0000 2018	",996213811500670976,"	102809	dont_know	my dad just blamed an earthquake on my dog		
1846692559	FALSE	finalized	3	08/03/2018 20:27	0.6486	Tue May 15 04:34:55 +0000 2018	",996247530890407936,"	132669	dont_know	We  re me Andy friends the only ones who felt down here in SoCal #earthquake		
1846692663	FALSE	finalized	3	08/03/2018 20:50	0.3608	Mon May 14 22:14:22 +0000 2018	",996151762032775170,"	77207	dont_know	Just getting the aftershocks of #CatholicTwitter apparent earthquake on the fact that dogs are not people... hmmm..  https://t.co/TsOUjtT7RN		
1846692963	FALSE	finalized	3	08/03/2018 20:23	0.6667	Tue May 15 02:19:18 +0000 2018	",996213401624821761,"	99843	dont_know	*tweet about earthquake*		
1846694326	FALSE	finalized	3	08/03/2018 20:43	0.3409	Tue May 15 05:18:50 +0000 2018	",996258584060047361,"	137203	dont_know	If calis gona have a big earthquake soon can it please be in the daytime when I  m out and about they are wayyyy scarier at night lmao		
1846692676	FALSE	finalized	3	08/03/2018 20:12	0.6455	Mon May 14 22:24:51 +0000 2018	",996154399993942016,"	78039	dont_know	Class of 18 has really been through it tho.. tb to the 6.0 earthquake		
1846693062	FALSE	finalized	3	08/03/2018 20:46	0.3388	Tue May 15 02:19:25 +0000 2018	",996213430842408960,"	100098	dont_know	Here come the earthquake tweets.		
1846694273	FALSE	finalized	3	08/03/2018 19:52	0.6638	Tue May 15 02:25:22 +0000 2018	",996214930461282304,"	107708	dont_know	my mom said there was a earthquake bc i was smoking wtf lmmaoo		
1846694187	FALSE	finalized	3	08/03/2018 19:37	0.3549	Tue May 15 02:20:57 +0000 2018	",996213816215007233,"	102828	dont_know	That #earthquake in the #eastbay was totally not the normal type.		
1846693759	FALSE	finalized	3	08/03/2018 20:08	0.6723	Tue May 15 02:20:14 +0000 2018	",996213638934552577,"	101669	dont_know	Seeing SF earthquake tweets.		
1846692517	FALSE	finalized	3	08/03/2018 19:38	0.6685	Mon May 14 16:07:59 +0000 2018	",996059559377690625,"	41810	dont_know	Even Magufuli who Uhuru gave mabatis after an earthquake doesn't know how the theory of reciprocation works...		
1846693865	FALSE	finalized	3	08/03/2018 19:59	1	Tue May 15 02:20:22 +0000 2018	",996213669183672321,"	101893	dont_know	I  m ready for these earthquake memes		
1846694307	FALSE	finalized	3	08/03/2018 21:45	0.6422	Tue May 15 05:16:49 +0000 2018	",996258074490036224,"	136959	dont_know	VIDEO: What to pack in your earthquake emergency kit https://t.co/ycaVux1OUi		
1846692535	FALSE	finalized	3	08/03/2018 20:47	1	Mon May 14 18:32:31 +0000 2018	",996095933225078784,"	57069	dont_know	Thomas1774Paine Where  s an earthquake that snatches Cali I to the Pacific Ocean when you need one??		
1846692700	FALSE	finalized	3	08/03/2018 20:20	1	Mon May 14 22:42:20 +0000 2018	",996158801639301120,"	79412	dont_know	Popular game Minecraft teaching Kiwi children earthquake preparedness - TVNZ https://t.co/g5WpnwH0S4		
1846692724	FALSE	finalized	3	08/03/2018 20:55	0.6569	Mon May 14 22:51:43 +0000 2018	",996161162545778688,"	80351	dont_know	My mom would talk all the out how the neighbors helped each other through the big earthquake of 1992. One brought w  https://t.co/VHjv4pw6u7		
1846694282	FALSE	finalized	3	08/03/2018 20:07	0.6723	Tue May 15 03:37:42 +0000 2018	",996233130343219200,"	125861	dont_know	Even Mother Earth is happy for the  warriors win tonight! #DubNation  #RockNRoll #earthquake  https://t.co/1lBazgXZbl		
1846693215	FALSE	finalized	3	08/03/2018 20:14	0.6666	Tue May 15 02:19:36 +0000 2018	",996213477625622528,"	100469	dont_know	ayyy time for my earthquake tweet ~		
1846692646	FALSE	finalized	3	08/03/2018 20:29	0.3565	Mon May 14 21:42:04 +0000 2018	",996143634323066880,"	74961	dont_know	"Sunrises, sunsets, sunshine, golden beaches, warmth, a bit of rain, a lost phone, an earthquake and some absolutely  https://t.co/F2kTTaSDIE"		
1846694278	FALSE	finalized	3	08/03/2018 21:01	1	Tue May 15 03:37:04 +0000 2018	",996232974499803136,"	125783	dont_know	Ocean will flood in and submerging all roads of NYC forever after three big earthquakes  NYC got no future God has  https://t.co/z40JNoGiNm		
1846692530	FALSE	finalized	3	08/03/2018 20:40	0.6462	Mon May 14 18:02:31 +0000 2018	",996088382081167360,"	54594	dont_know	"As a 7-year-old, I actually cried when Lois Lane died in the earthquake.  He's got you, #MargotKidder, and you got  https://t.co/HkYJhsrWpE"		
1846692628	FALSE	finalized	3	08/03/2018 21:07	0.6973	Tue May 15 02:19:48 +0000 2018	",996213527210704896,"	100846	dont_know	Keywords: earthquake san francisco small		
1846693650	FALSE	finalized	3	08/03/2018 20:18	0.685	Tue May 15 02:20:07 +0000 2018	",996213608953430017,"	101447	dont_know	Give it a second it will register with the  USGS #earthquake		
1846692386	FALSE	finalized	13	08/03/2018 15:21	0.4601	Mon May 14 07:13:15 +0000 2018	",995924991202996224,"	5409	dont_know	Maybe we could just relocate all the liberals to the side that will break off and float away in the next earthquake  https://t.co/mqfjFYrGvs		
1846694267	FALSE	finalized	3	08/03/2018 20:54	1	Tue May 15 02:25:15 +0000 2018	",996214901008838656,"	107621	dont_know	I swear to god if the big earthquake happens while I  m in the city i will be livid. I litterally almost pooped my p  https://t.co/65KoRREsnL		
1846693947	FALSE	finalized	3	08/03/2018 19:59	0.6416	Tue May 15 02:20:28 +0000 2018	",996213697507868672,"	102079	dont_know	One more #earthquake for the books		
1846693334	FALSE	finalized	3	08/03/2018 21:05	0.6447	Tue May 15 02:19:44 +0000 2018	",996213513268772864,"	100734	dont_know	"Oh hey there earthquake, the three dogs I  m hanging out with LOVED that. Yikes."		
1846693251	FALSE	finalized	3	08/03/2018 19:53	1	Tue May 15 02:19:38 +0000 2018	",996213487259938816,"	100551	dont_know	Now Twitter is gonna be spammed with the earthquake		
1846692358	FALSE	finalized	4	08/03/2018 14:46	0.4839	Mon May 14 06:31:18 +0000 2018	",995914432214482944,"	3025	dont_know	"I feel so irresponsible for not having an earthquake kit ready to go... you know, living in Los Angeles 'n' all... https://t.co/A24viVIxvR"		
1846693496	FALSE	finalized	3	08/03/2018 20:46	1	Tue May 15 02:19:55 +0000 2018	",996213557174845440,"	101098	dont_know	"Good God! They would be an earthquake in the middle of a Warriors game, smh!"		
1846692655	FALSE	finalized	3	08/03/2018 21:05	0.7006	Mon May 14 22:10:56 +0000 2018	",996150899528601600,"	76908	dont_know	I died because I failed to perdict an earthquake.		
1846692696	FALSE	finalized	3	08/03/2018 20:14	1	Mon May 14 22:40:04 +0000 2018	",996158231398371330,"	79239	dont_know	" њAspire to be like Mt. Fuji, with such a broad and solid foundation that the strongest earthquake cannot move you,  https://t.co/jLSUBWtNoH"		
1846693304	FALSE	finalized	3	08/03/2018 20:15	0.3459	Tue May 15 02:19:41 +0000 2018	",996213499977129984,"	100661	dont_know	earthquake and game 1? https://t.co/yhFqhuK6nA		
1846692542	FALSE	finalized	3	08/03/2018 21:03	1	Mon May 14 18:36:16 +0000 2018	",996096877379637249,"	57476	dont_know	Can the big earthquake that will end the world happen already 		
1846692377	FALSE	finalized	10	08/03/2018 16:23	0.4051	Mon May 14 06:55:35 +0000 2018	",995920542434816001,"	4298	direct_eyewitness	I wish all my friends in Hawaii- safety and hope for the best but I have been dreaming of this since the earthquake  https://t.co/qOed1FGiba		
1846694313	FALSE	finalized	3	08/03/2018 20:01	1	Tue May 15 05:17:40 +0000 2018	",996258288156270592,"	137057	direct_eyewitness	 thekylestone are you okay heard a earthquake was in california?		
1846694012	FALSE	finalized	3	08/03/2018 20:06	0.6524	Tue May 15 02:20:42 +0000 2018	",996213752499335170,"	102422	direct_eyewitness	Who felt the earthquake in Berkeley rn		
1846692552	FALSE	finalized	3	08/03/2018 20:04	0.6679	Tue May 15 02:34:01 +0000 2018	",996217105476476928,"	113052	direct_eyewitness	so my cousin texted me to let me know about the earthquake back home &amp; she knows damn well I  m in Japan right now &amp;  https://t.co/bULAVDz0d3		
1846692641	FALSE	finalized	3	08/03/2018 20:53	0.6441	Mon May 14 21:32:04 +0000 2018	",996141117266636801,"	74177	direct_eyewitness	Tammy the fat guy left a cow and then got in a fight before waking up to an earthquake		
1846692739	FALSE	finalized	3	08/03/2018 20:55	0.6602	Tue May 15 04:36:25 +0000 2018	",996247907547336705,"	132827	direct_eyewitness	 VerlindaVJackso  EarlofStonewall I can't imagine. I'll never forget that earthquake. It affected a lot of my friends &amp; family.		
1846692706	FALSE	finalized	3	08/03/2018 21:07	1	Mon May 14 22:45:26 +0000 2018	",996159580945113089,"	79675	direct_eyewitness	"If there  s a Seattle-area earthquake this afternoon, my son called it - says animals are acting strangely. You heard it here first, folks!"		
1846693450	FALSE	finalized	3	08/03/2018 20:19	1	Tue May 15 02:19:52 +0000 2018	",996213545795665920,"	101005	direct_eyewitness	My family is talking about an earthquake just now. I  ve been standing still and I did not feel a thing lmfao		
1846692965	FALSE	finalized	3	08/03/2018 19:52	0.3471	Tue May 15 02:19:18 +0000 2018	",996213402467893248,"	99850	direct_eyewitness	better go check twitter to see if that was actually an earthquake		
1846694186	FALSE	finalized	3	08/03/2018 19:46	0.3507	Tue May 15 02:20:57 +0000 2018	",996213815749439488,"	102826	direct_eyewitness	Another mild #earthquake felt in San Ramon.		
1846694203	FALSE	finalized	3	08/03/2018 21:04	0.6653	Tue May 15 02:20:58 +0000 2018	",996213821730516993,"	102864	direct_eyewitness	Lmafooooooooo everybody in the library was shook during the earthquake 		
1846692487	FALSE	finalized	3	08/03/2018 21:08	0.3523	Mon May 14 12:01:02 +0000 2018	",995997411829989376,"	20178	direct_eyewitness	What the... Looks like a dead end. Did this happen during that last earthquake...?		
1846693867	FALSE	finalized	3	08/03/2018 19:53	0.3559	Tue May 15 02:20:22 +0000 2018	",996213669498245121,"	101895	direct_eyewitness	kron4news was that an earthquake just now felt in downtown San mateo?		
1846692776	FALSE	finalized	3	08/03/2018 19:50	0.3488	Tue May 15 02:19:01 +0000 2018	",996213331273830400,"	99326	direct_eyewitness	#earthquake in SF		
1846694065	FALSE	finalized	3	08/03/2018 21:03	0.3446	Tue May 15 02:20:48 +0000 2018	",996213778285932544,"	102596	direct_eyewitness	Reports of an earthquake in SF		
1846692459	FALSE	finalized	3	08/03/2018 20:05	1	Mon May 14 09:00:39 +0000 2018	",995952017616003072,"	10103	direct_eyewitness	I heard there was an earthquake in my hometown Jeju. I'll call my parents to check on them. https://t.co/1qXCSxitJX		
1846694358	FALSE	finalized	3	08/03/2018 20:19	1	Tue May 15 05:22:46 +0000 2018	",996259574754705408,"	137571	direct_eyewitness	"Glad all appears to be okay after the San Francisco #earthquake make sure to have all your bases covered,   SFGiantsFans #SafetyFirst"		
1846692371	FALSE	finalized	6	08/03/2018 14:58	0.6769	Mon May 14 06:46:32 +0000 2018	",995918267255590912,"	3821	direct_eyewitness	"Magnitude 1.85 earthquake 0km S of Leilani Estates, Hawaii https://t.co/JSePqzI89A"		
1846692557	FALSE	finalized	3	08/03/2018 19:54	0.7006	Tue May 15 04:01:17 +0000 2018	",996239065493028864,"	128730	direct_eyewitness	I texted my friends to see if they felt the earthquake but no one replied. Should I be worried? ... nvm checked soc  https://t.co/bYMnxqs2M9		
1846694211	FALSE	finalized	3	08/03/2018 20:37	1	Tue May 15 02:20:59 +0000 2018	",996213824469520389,"	102886	direct_eyewitness	"Thinking of my friends and fam in SF who are experiencing an earthquake right now. Stay safe, loves"		
1846694055	FALSE	finalized	3	08/03/2018 21:35	0.6822	Tue May 15 02:20:47 +0000 2018	",996213775492513792,"	102579	direct_eyewitness	Teto's reaction to the earthquake was to go look out the window    Better get this kid some earthquake training		
1846693381	FALSE	finalized	3	08/03/2018 20:33	0.351	Tue May 15 02:19:48 +0000 2018	",996213526661246978,"	100840	direct_eyewitness	Earthquake in the East Bay  KTVU #earthquake		
1846693736	FALSE	finalized	3	08/03/2018 21:04	0.3604	Tue May 15 02:20:13 +0000 2018	",996213631569215489,"	101623	direct_eyewitness	Bets on the size that earthquake? I'm gonna say maybe 4.2?		
1846693299	FALSE	finalized	3	08/03/2018 19:54	1	Tue May 15 02:19:41 +0000 2018	",996213499721232384,"	100654	direct_eyewitness	"Ok SF people, how big was that earthquake?"		
1846692456	FALSE	finalized	3	08/03/2018 21:01	0.6822	Tue May 15 02:27:01 +0000 2018	",996215343767928832,"	108954	direct_eyewitness	Was there an earthquake? Lol my cousin asked me and i was like bruh I  m sitting in at&amp;t park i wouldn  t feel shit		
1846692388	FALSE	finalized	5	08/03/2018 15:43	0.8	Mon May 14 07:24:52 +0000 2018	",995927913932324865,"	5873	direct_eyewitness	"Minor earthquake, 3.17 mag has occurred near Volcano in Hawaii - https://t.co/m34g0kIqZQ #earthquake #quake"		
1846694194	FALSE	finalized	3	08/03/2018 20:57	0.6842	Tue May 15 02:20:57 +0000 2018	",996213818794504192,"	102841	direct_eyewitness	my mom just said there was an earthquake... so i came to twitter...		
1846693520	FALSE	finalized	3	08/03/2018 21:09	0.3592	Tue May 15 02:19:57 +0000 2018	",996213566112845824,"	101166	direct_eyewitness	Was it #earthquake just right now in #sfba ?		
1846694344	FALSE	finalized	3	08/03/2018 20:41	1	Tue May 15 05:20:44 +0000 2018	",996259062311354368,"	137400	direct_eyewitness	"Also tonight, I missed the earthquake in #Oakland. I'm OK with that. #OaklandEarthquake"		
1846692740	FALSE	finalized	3	08/03/2018 20:37	1	Tue May 15 05:08:37 +0000 2018	",996256014054735872,"	136039	direct_eyewitness	My friend is at work and felt the earthquake but hes the only one hannou and everyone else was like going about the  https://t.co/30PhLXWVzW		
1846693678	FALSE	finalized	3	08/03/2018 20:27	0.3412	Tue May 15 02:20:09 +0000 2018	",996213614653550592,"	101502	direct_eyewitness	cant wait for the earthquake gifs to pop up on my tl		
1846692656	FALSE	finalized	3	08/03/2018 20:37	0.355	Mon May 14 22:11:12 +0000 2018	",996150966775943172,"	76924	direct_eyewitness	 UjuO_  shey_drogo  talkactif  qween_tata  friendlysars I pity your boyfriend's table cos the earthquake you've jus  https://t.co/VtxWIqVejh		
1846693897	FALSE	finalized	3	08/03/2018 20:36	0.6849	Tue May 15 02:20:24 +0000 2018	",996213679610675200,"	101971	direct_eyewitness	California newbie just experienced her first earthquake and I wept		
1846694054	FALSE	finalized	3	08/03/2018 20:40	0.68	Tue May 15 02:20:47 +0000 2018	",996213775106650112,"	102575	direct_eyewitness	Did niggas feel that earthquake !! Just now!!!holy fk		
1846692635	FALSE	finalized	3	08/03/2018 19:36	0.3574	Mon May 14 21:17:28 +0000 2018	",996137443631009792,"	72940	direct_eyewitness	my mom did this but she forgot me inside when an earthquake was happening and now i  m deeply troubled https://t.co/UPBgbM8rYq		
1846692687	FALSE	finalized	3	08/03/2018 20:10	0.6392	Mon May 14 22:28:29 +0000 2018	",996155314222256129,"	78387	direct_eyewitness	 charlieinferno There was one earthquake where one of my co-workers had a shelf above his bed and some stuff feel on his head. 		
1846693757	FALSE	finalized	3	08/03/2018 20:23	0.6798	Tue May 15 02:20:14 +0000 2018	",996213638502408192,"	101666	direct_eyewitness	The TL tells me y'all had an earthquake? Where?		
1846692354	FALSE	finalized	9	08/03/2018 16:06	0.5449	Mon May 14 06:29:59 +0000 2018	",995914099878871042,"	2932	direct_eyewitness	"A 3.2 magnitude earthquake has shaken Wellington, and was centred in Porirua. #PinTag"		
1846692718	FALSE	finalized	3	08/03/2018 19:59	0.3584	Mon May 14 22:50:28 +0000 2018	",996160848631480320,"	80064	direct_eyewitness	I believe I'm in the most labyrinthine public toilets in Wellington and God help me if there's an earthquake. No one will find me!		
1846694228	FALSE	finalized	3	08/03/2018 21:02	0.6597	Tue May 15 02:21:00 +0000 2018	",996213829502578688,"	102916	direct_eyewitness	"Tiny earthquake in SF, will never get used to it. Give me a hurricane any day."		
1846692504	FALSE	finalized	3	08/03/2018 19:38	0.3646	Mon May 14 15:48:04 +0000 2018	",996054548140711936,"	39708	direct_eyewitness	School children in Hebei province take part in a classroom earthquake drill. HT  SixthTone https://t.co/2v6ftC9ayL		
1846693737	FALSE	finalized	3	08/03/2018 20:21	0.6613	Tue May 15 02:20:12 +0000 2018	",996213629665071104,"	101624	direct_eyewitness	#earthquake reported by the users of the app Earthquake Network. 7 reports in a radius of 14 km. Download the app f  https://t.co/GWME8qSVP8		
1846692673	FALSE	finalized	3	08/03/2018 19:54	0.6789	Mon May 14 22:23:41 +0000 2018	",996154109131706369,"	77948	direct_eyewitness	My mom just told me her experience during the 2010 Haiti earthquake and I am in tears.		
1846692651	FALSE	finalized	3	08/03/2018 20:00	1	Mon May 14 22:00:23 +0000 2018	",996148242470572035,"	76163	noneyewitness	"2.6 earthquake occurred 9km SSW of Leilani Estates, Hawaii at 21:51 UTC! #earthquake #LeilaniEstates https://t.co/3ICJArn5OD"		
1846692352	FALSE	finalized	5	08/03/2018 14:58	0.5926	Mon May 14 06:26:49 +0000 2018	",995913303883964416,"	2773	noneyewitness	"1.82 earthquake occurred 2km ENE of Leilani Estates, Hawaii at 06:18 UTC! #earthquake #LeilaniEstates https://t.co/qBJ92S9zPU"		
1846694026	FALSE	finalized	3	08/03/2018 20:53	0.6582	Tue May 15 02:20:42 +0000 2018	",996213756324556801,"	102443	noneyewitness	997now the bay was so shook about the summer in the city lineup it caused an earthquake		
1846692624	FALSE	finalized	3	08/03/2018 21:19	1	Mon May 14 21:00:02 +0000 2018	",996133056002977792,"	71285	noneyewitness	"USGS reports a NorCal area M #earthquake 5km NW of The Geysers, CA on 5/14/18   20:57:56 UTC https://t.co/NcjN3Axdai #quake"		
1846694319	FALSE	finalized	3	08/03/2018 20:29	0.6634	Tue May 15 05:18:10 +0000 2018	",996258414467612677,"	137128	noneyewitness	"4.5 earthquake occurred at 15 May 2018 05:00:42 UTC, 42 km ESE of Kofu, Honshu, Japan. https://t.co/xRFCzfjmLl"		
1846692472	FALSE	finalized	3	08/03/2018 20:43	1	Mon May 14 10:36:05 +0000 2018	",995976033454116865,"	14890	noneyewitness	Magnitude 5.1 Intensity 3 #earthquake 19:31 May-14 JST at Iwate-ken Oki (40.1N/142.7E) Depth 20km  https://t.co/Y7x5zlAouu		
1846693221	FALSE	finalized	3	08/03/2018 20:22	1	Tue May 15 02:19:36 +0000 2018	",996213478510690304,"	100481	noneyewitness	"Magnitude 1.76 earthquake 6km S of Redlands, CA https://t.co/jrkhqLd3Ea"		
1846692387	FALSE	finalized	8	08/03/2018 16:21	0.6275	Mon May 14 07:13:49 +0000 2018	",995925131846438912,"	5443	noneyewitness	"2.9 earthquake occurred near Ghasre Shirin, Kermanshah at 07:06 UTC! #earthquake #GhasreShirin https://t.co/xmTlYrr8pA"		
1846692367	FALSE	finalized	3	08/03/2018 14:54	1	Mon May 14 06:43:31 +0000 2018	",995917507981692930,"	3618	noneyewitness	"Magnitude 1.6 earthquake 83km ENE of Cape Yakataga, Alaska https://t.co/mgab5WW6Tk"		
1846693318	FALSE	finalized	3	08/03/2018 19:36	0.3438	Tue May 15 02:19:43 +0000 2018	",996213507090624512,"	100696	noneyewitness	*earthquake tweets*		
1846694048	FALSE	finalized	3	08/03/2018 19:45	0.3621	Tue May 15 02:20:43 +0000 2018	",996213759784996864,"	102489	noneyewitness	earthquake https://t.co/3AF54tovuS		
1846692720	FALSE	finalized	3	08/03/2018 20:40	1	Mon May 14 22:51:25 +0000 2018	",996161085916008449,"	80282	noneyewitness	"Magnitude 1.46 earthquake 3km E of Kelseyville, CA https://t.co/M76YpnBRkY"		
1846692483	FALSE	finalized	3	08/03/2018 20:42	0.6828	Mon May 14 11:57:59 +0000 2018	",995996646147145729,"	19948	noneyewitness	Stress orientations obtained from earthquake focal mechanisms; what are appropriate uncertainty estimates? https://t.co/OAergqJWmv		
1846693767	FALSE	finalized	3	08/03/2018 20:36	0.6426	Tue May 15 02:20:15 +0000 2018	",996213641362923520,"	101683	noneyewitness	"If you follow a lot of Northern Californians, you  ll probably be seeing a lot of earthquake tweets about now. Was o  https://t.co/QCGvXBiNdm"		
1846692442	FALSE	finalized	10	08/03/2018 16:24	0.6968	Mon May 14 07:37:03 +0000 2018	",995930976864948225,"	6503	noneyewitness	16:23 JST 14 May 2018: M4.1 earthquake in Miyagi-ken Oki: https://t.co/AtbqTYYrxZ		
1846692544	FALSE	finalized	3	08/03/2018 20:07	1	Mon May 14 18:40:07 +0000 2018	",996097844124831745,"	57864	noneyewitness	"NewEarthquake: 5.8 earthquake, 80km N of Visokoi Island, South Georgia and the South Sandwich Islands. 2018-05-14 1  https://t.co/2cXNAVeaEH"		
1846692375	FALSE	finalized	4	08/03/2018 14:50	0.7407	Mon May 14 06:52:48 +0000 2018	",995919844720685056,"	4135	noneyewitness	"#New #earthquake: 3.2 Earthquake!, in #BigIsland, Hawaii on 14 May 2018.                        It occurred within  https://t.co/hluGTVCbys"		
1846692370	FALSE	finalized	7	08/03/2018 16:24	0.7143	Mon May 14 06:45:56 +0000 2018	",995918113274302465,"	3784	noneyewitness	"2.6 earthquake occurred near Sicily, Italy at 06:19 UTC! #earthquake #Sicily https://t.co/GRTWDNJLsO"		
1846692508	FALSE	finalized	3	08/03/2018 20:07	0.3482	Mon May 14 15:51:51 +0000 2018	",996055500407083008,"	40127	noneyewitness	Ubc researchers unveil earthquake-proof concrete - https://t.co/YXhNekciYh		
1846692426	FALSE	finalized	10	08/03/2018 16:23	0.7	Mon May 14 07:28:16 +0000 2018	",995928770027638784,"	6062	noneyewitness	"Earthquake at Miyagi-ken Oki, Magnitude 4.1. Depth 30.0 km. https://t.co/uB8wkwFVCf #earthquake #miyagi-kenoki"		
