_unit_id	_golden	_unit_state	_trusted_judgments	_last_judgment_at	please_choose_a_category:confidence	created_at	id_str	rownames	please_choose_a_category	text
1847306089	FALSE	finalized	3	08/06/2018 3:52	1	Mon Jul 04 04:54:13 +0000 2016	",749828640444076032,"	2152	noneyewitness	"Climate change makes flood more likely, more damaging, experts say - Charleston Gazette-Mail (subscription): ... https://t.co/UHqTh9N4og"
1847305544	FALSE	finalized	3	08/05/2018 17:53	1	Thu Jun 21 19:30:19 +0000 2018	",1009881217791975424,"	8563	noneyewitness	"Aftermath of a flash flood, Odisha. No human  https://t.co/g5oIHlzfWt"
1847306010	FALSE	finalized	5	08/05/2018 2:34	0.8073	Mon Jul 04 15:39:46 +0000 2016	",749991097171075072,"	24638	noneyewitness	#NaturalDisastersNews - Pakistan flood toll revised down as army flies help in https://t.co/kK8AWr9uba
1847306065	FALSE	finalized	4	08/06/2018 1:52	0.734	Mon Jul 04 20:20:55 +0000 2016	",750061853192097792,"	34784	noneyewitness	"""Terrible flood in Cornwall in the spring, when there are daffodils, pos..."" #premonitions https://t.co/ddc9mi5hFX"
1847305198	FALSE	finalized	3	08/05/2018 5:35	0.6667	Thu Jul 19 18:37:09 +0000 2018	",1020014698505392130,"	45180	noneyewitness	Strong signal for heavy rains and flooding along the East Coast next week.
1847305441	FALSE	finalized	3	08/06/2018 4:59	0.6623	Thu Jun 21 21:01:11 +0000 2018	",1009904083942236161,"	17404	noneyewitness	"There were many flood rescues last night, but perhaps none as miraculous as this boy s, after he was sucked into a  https://t.co/1p9bzJiQHZ"
1847305604	FALSE	finalized	4	08/05/2018 3:23	0.5178	Thu Jun 21 22:11:08 +0000 2018	",1009921689453383680,"	24742	noneyewitness	њThis shows that long droughts and regular floods are both prominent features in South-East Queensland s climate.  ќ https://t.co/OjsMs1WjZ3
1847305437	FALSE	finalized	6	08/05/2018 0:13	0.8375	Thu Jun 21 20:53:06 +0000 2018	",1009902049440378880,"	16597	noneyewitness	* Days of torrential rain lead to Texas' worst flooding since Hurricane Harvey    USA TODAY * The Latest: Over 100 re  https://t.co/XopLBrsVnK
1847304771	FALSE	finalized	3	08/05/2018 4:16	0.6923	Fri Jul 06 02:22:13 +0000 2018	",1015058304933007360,"	19316	noneyewitness	Feds announce $5B for Texas flood control projects https://t.co/24DvD9PRZf
1847305001	FALSE	finalized	4	08/05/2018 7:17	0.7485	Fri Jul 06 04:48:38 +0000 2018	",1015095150773768192,"	29744	noneyewitness	Another flood in Houston????
1847305463	FALSE	finalized	3	08/06/2018 3:01	1	Thu Jun 21 21:18:11 +0000 2018	",1009908363587514368,"	19245	noneyewitness	Days of torrential rain lead to Texas' worst flooding since Hurricane Harvey https://t.co/2sX4CLYb4M https://t.co/JZMwyanLJX
1847305539	FALSE	finalized	4	08/06/2018 1:52	0.7408	Thu Jun 21 19:31:36 +0000 2018	",1009881539327520768,"	8675	noneyewitness	"Bin 905 stages comeback, five years after Calgary flood. Column by  ChrisVarcoe. #yyc #yycflood #floodanniversary  https://t.co/JjcQSGClY4"
1847305954	FALSE	finalized	3	08/05/2018 20:35	1	Mon Jul 04 20:04:16 +0000 2016	",750057663266861056,"	34076	noneyewitness	Reed Timmer chases tornado and flood threats heading east! https://t.co/3jKKW6eb8N https://t.co/0O6gO93jsO
1847304591	FALSE	finalized	4	08/05/2018 5:34	0.7328	Thu Jul 05 18:10:08 +0000 2018	",1014934468895752192,"	79526	noneyewitness	* Kent flood: Streets and railway tracks SUBMERGED as thunderstorms spark flash floods    https://t.co/EdwODFOYlK Ful  https://t.co/iIGKV1K9sh
1847305660	FALSE	finalized	3	08/05/2018 1:08	0.6552	Thu Jun 21 20:18:27 +0000 2018	",1009893331588075520,"	13148	noneyewitness	Q: Do you know where to look for road closure info when there might be flooding in your area?  A:  https://t.co/KqcYLhhrX5
1847304976	FALSE	finalized	3	08/05/2018 4:44	0.6512	Fri Jul 06 19:29:00 +0000 2018	",1015316703037845507,"	102865	noneyewitness	It may be sunny outside but #engineers are working hard to protect the UK from #flooding this winter. Learn more in  https://t.co/W0Bl0pogvl
1847305686	FALSE	finalized	4	08/05/2018 1:21	1	Thu Jun 21 19:54:36 +0000 2018	",1009887329958363137,"	10870	noneyewitness	Update: A flash flood warning has been issued for parts of some western West Virginia counties:  https://t.co/dNirjSIMw6
1847304968	FALSE	finalized	3	08/06/2018 3:31	0.6884	Fri Jul 06 18:31:48 +0000 2018	",1015302310317215745,"	97208	noneyewitness	"Almost a year after Hurricane Harvey flooded large swaths of coastal Texas, the state will receive more than $5 bil  https://t.co/6mGCjMW27Y"
1847305872	FALSE	finalized	4	08/05/2018 0:15	0.7626	Mon Jul 30 18:38:48 +0000 2018	",1024001378216075264,"	89535	noneyewitness	"#Delhi flood alert issued as #Yamuna crosses danger mark. 27 trains cancelled, 7 diverted due to closure of Old Yamuna Bridge."
1847304470	FALSE	finalized	4	08/05/2018 7:17	1	Thu Jul 05 18:04:10 +0000 2018	",1014932966282317825,"	78967	noneyewitness	2:03pm:  Heavy rain moving through central IN - frequent lightning included - some minor flooding may be possible i  https://t.co/pBSU38feKM
1847305989	FALSE	finalized	3	08/05/2018 2:11	0.3446	Mon Jul 04 06:37:45 +0000 2016	",749854694529462272,"	6088	noneyewitness	Sad to hr abt the beautiful #Chitral being ruined by da flood.My da Almighty Allah gve strngth 2 the families affected.#ChitralReliefEfforts
1847304708	FALSE	finalized	4	08/06/2018 2:09	0.755	Fri Jul 06 12:38:35 +0000 2018	",1015213419753082880,"	58874	noneyewitness	"Flash flood warning in effect for Monmouth and Ocean counties in #NJ until 12:30 p.m., one also in effect for Middl  https://t.co/2EgVX06e78"
1847305350	FALSE	finalized	4	08/05/2018 22:15	0.7566	Thu Jul 19 21:59:53 +0000 2018	",1020065716765065218,"	79778	noneyewitness	The flood fight is over -- for now. Hensarling told colleagues this afternoon that he's asking leadership to take u  https://t.co/vh7WFrntrJ
1847304213	FALSE	finalized	3	08/06/2018 11:30	0.657	Thu Jul 05 00:18:51 +0000 2018	",1014664872964120576,"	6908	noneyewitness	"Be careful driving in and around downtown Sarasota tonight. Heavy rains cause some 'minor' flooding, police say https://t.co/5Yae1u2Nbb"
1847304346	FALSE	finalized	3	08/06/2018 11:50	1	Thu Jul 05 05:39:23 +0000 2018	",1014745535545270272,"	27974	noneyewitness	nemanigeria warns south-east residents of impending flood - EnviroNews Nigeria - https://t.co/Ua1MU9nCso  FMEnvng  https://t.co/MbygzPgKKg
1847304728	FALSE	finalized	4	08/05/2018 22:53	0.742	Fri Jul 06 13:08:32 +0000 2018	",1015220956120408067,"	61923	noneyewitness	Flash flooding will be a concern across the NE through this afternoon! A FLASH FLOOD WATCH is now in effect for par  https://t.co/gUMWtedV6q
1847305584	FALSE	finalized	4	08/05/2018 3:00	0.7493	Thu Jun 21 19:50:07 +0000 2018	",1009886199027240962,"	10426	noneyewitness	Please pray for Bridgeville. Last night s flash flood has affected so many people.
1847305840	FALSE	finalized	3	08/05/2018 1:06	0.676	Mon Jul 30 14:39:09 +0000 2018	",1023941070252650496,"	67821	noneyewitness	Meadow Street Coventry flood protection and trash screen monitoring https://t.co/8BbyU5nsGg
1847304441	FALSE	finalized	3	08/05/2018 22:08	1	Thu Jul 05 15:57:19 +0000 2018	",1014901045967970304,"	67305	noneyewitness	A Fourth flood shows how much work remains for Houston after Harvey [Editorial] https://t.co/PgxXMiVExU via  houstonchron  GregAbbott_TX
1847305852	FALSE	finalized	4	08/05/2018 2:09	0.7353	Sun Jul 29 23:45:00 +0000 2018	",1023716048179097601,"	15402	noneyewitness	"Manitou Springs 'well-protected and well-served' by flood mitigation efforts, officials say after storm, via  https://t.co/6FbOv2jnVc"
1847304312	FALSE	finalized	3	08/05/2018 4:24	0.6706	Thu Jul 05 03:00:50 +0000 2018	",1014705633986134017,"	18654	noneyewitness	"Heavy rain, flood and other #weatherwarnings have been issued for #Sapporo and #Hakodate by the Japan Meteorologica  https://t.co/4GiH034oyb"
1847304841	FALSE	finalized	5	08/05/2018 1:54	0.5997	Fri Jul 06 12:24:05 +0000 2018	",1015209771190898688,"	57630	noneyewitness	 kevineike They went exploring. Flash flood made waters rise super fast so their way out was blocked. Most of the kids can t even swim.
1847305415	FALSE	finalized	3	08/05/2018 20:21	1	Thu Jun 21 20:46:50 +0000 2018	",1009900473300680709,"	15920	noneyewitness	Days of torrential rain lead to Texas' worst flooding since Hurricane Harvey  https://t.co/0pWJltTwpT  Shared from my Google feed
1847304661	FALSE	finalized	3	08/05/2018 22:15	0.6667	Thu Jul 05 15:05:49 +0000 2018	",1014888085648216064,"	62541	noneyewitness	stuckinoregon Houston got some flooding. I think Austin is ok for now as the downpours won't be severe. There's al  https://t.co/4JKSYGPc7Y
1847304363	FALSE	finalized	3	08/05/2018 22:57	0.6517	Thu Jul 05 10:12:09 +0000 2018	",1014814181110018048,"	40820	noneyewitness	Watch this space for all future flood warnings! Little tyke! ќ¤пёЏ ќ¤пёЏ https://t.co/fTM3cxQx15
1847305226	FALSE	finalized	3	08/06/2018 10:12	1	Thu Jul 19 19:15:03 +0000 2018	",1020024237032071169,"	52496	noneyewitness	Latest Mendenhall Lake hydrograph #Juneau courtesy  NWSJuneau #akmk #glacialdamrelease #flood #flooding  https://t.co/gJzkoN4RDx
1847304485	FALSE	finalized	3	08/05/2018 4:36	1	Thu Jul 05 18:55:23 +0000 2018	",1014945857911840768,"	83837	noneyewitness	Bike rider and passenger swept away by flood in the twinkling of an eye in Enugu as onlookers watched in  horror  https://t.co/tku1l7R2kJ
1847304516	FALSE	finalized	4	08/05/2018 4:32	0.7332	Thu Jul 05 20:00:00 +0000 2018	",1014962116976041984,"	90078	noneyewitness	A flash flood watch is in effect for the Snowy Range in particular the #BadgerCreekFire. Debris flows may be possib  https://t.co/nqx6rT99sE
1847305223	FALSE	finalized	3	08/06/2018 3:18	0.6636	Thu Jul 19 19:12:14 +0000 2018	",1020023525644517377,"	51957	noneyewitness	MORNING FLOODING IN BEAUFORT  Heavy rain and slow moving storms meant localized flooding in #Beaufort this morning.  https://t.co/yv3c2ilnkW
1847305644	FALSE	finalized	3	08/05/2018 0:54	1	Thu Jun 21 19:56:54 +0000 2018	",1009887908130623500,"	11083	noneyewitness	Drowning in the flood of Croatia  https://t.co/XG8eOky2Wx
1847306002	FALSE	finalized	3	08/05/2018 20:11	1	Mon Jul 04 16:31:12 +0000 2016	",750004040608522240,"	26512	noneyewitness	"Climate change makes flood more likely, more damaging, experts say https://t.co/aVGq6dltbQ via  WorldfNature"
1847305209	FALSE	finalized	3	08/05/2018 22:29	1	Thu Jul 19 18:58:23 +0000 2018	",1020020042971299840,"	49306	noneyewitness	"The Mendenhall Lake is officially at flood stage. At 10:15, the lake level was at 9.63 feet. Read  NWSJuneau's floo  https://t.co/PqW71BTqHB"
1847304645	FALSE	finalized	3	08/06/2018 9:14	0.3478	Wed Jul 04 23:50:01 +0000 2018	",1014657616952352768,"	4622	noneyewitness	 DarleneDeJohnet That happens a lot in Florida.  It rains a lot in the summer.  And streets will flood.  Much like that.
1847304420	FALSE	finalized	4	08/05/2018 20:35	1	Thu Jul 05 14:02:52 +0000 2018	",1014872243401383936,"	57087	noneyewitness	""" CBSNews: WATCH: Some drivers across #Houston are finding themselves stuck after heavy пёЏ#rain caused severe flood  https://t.co/l1yreNOEhn"
1847306090	FALSE	finalized	5	08/05/2018 23:22	0.8151	Mon Jul 04 04:54:59 +0000 2016	",749828834636263425,"	2178	noneyewitness	#NaturalDisastersNews - Pakistan flash flood toll rises to 43 https://t.co/ABgrSO3T7P
1847304698	FALSE	finalized	3	08/05/2018 4:39	0.6617	Fri Jul 06 12:19:50 +0000 2018	",1015208700389281792,"	57253	noneyewitness	OCEAN CO. SHERIFF: Severe thunderstorm warning and flood watch in place until 1045am. Please monitor the weather to  https://t.co/0dcQu723Lk
1847305814	FALSE	finalized	3	08/05/2018 1:59	0.6721	Mon Jul 30 13:17:14 +0000 2018	",1023920453902106628,"	60189	noneyewitness	"On deltas (and the cities that are often built on top of them), flood risk from river flooding and from coastal flo  https://t.co/K6uoVFjxiV"
1847304486	FALSE	finalized	4	08/05/2018 1:46	0.5116	Thu Jul 05 19:08:02 +0000 2018	",1014949041145344007,"	85174	noneyewitness	A flash flood watch is in effect for the MOV region until 1 AM Friday. Slow heavy storms can produce flash flooding  https://t.co/Cyw9tcaPyC
1847305996	FALSE	finalized	3	08/05/2018 19:55	0.6838	Mon Jul 04 16:28:34 +0000 2016	",750003380609814528,"	26393	noneyewitness	Car stuck in flood water in posey county https://t.co/w9F8N0FSkp
1847305289	FALSE	finalized	3	08/05/2018 4:39	0.345	Thu Jul 19 21:35:27 +0000 2018	",1020059569643327488,"	76163	noneyewitness	 MMDA any flood alerts pls?
1847304718	FALSE	finalized	3	08/06/2018 9:14	0.6957	Fri Jul 06 13:01:35 +0000 2018	",1015219206260961281,"	61198	noneyewitness	 elonmusk  JamesWorldSpace Wouldn t the displaced water flow down toward the boys and flood the space they re currently in??
1847305558	FALSE	finalized	4	08/05/2018 0:46	0.7529	Thu Jun 21 18:16:43 +0000 2018	",1009862693652783108,"	1259	noneyewitness	 AnnaShebalee  HuffPost The flood was from the levee breaking and they did not go down to rescue anyone I said flood not hurricane
1847305234	FALSE	finalized	5	08/05/2018 0:42	0.7925	Thu Jul 19 19:18:37 +0000 2018	",1020025131542827008,"	53189	noneyewitness	"MahdianPFM Hello, I am Bencana Bot, reply with #flood to send me your flood report. https://t.co/0gkXXQ4qbj"
1847304774	FALSE	finalized	5	08/06/2018 2:11	0.7915	Fri Jul 06 15:01:48 +0000 2018	",1015249459423281154,"	74397	noneyewitness	" solobizzyactive A flash flood hit after they entered it, a Thai journalist reported on twitter"
1847306049	FALSE	finalized	3	08/05/2018 4:23	1	Mon Jul 04 16:43:47 +0000 2016	",750007207719088129,"	26959	noneyewitness	11 million under flash flood warning... God's trying to tell us something... https://t.co/ZLQZ1WZxPg
1847305050	FALSE	finalized	3	08/06/2018 2:28	1	Thu Jul 19 14:59:30 +0000 2018	",1019959923403317248,"	5338	noneyewitness	"A boat carrying Turkish purge victims was capsized on Evros River, Greece, a mom and 3 kids lost in flood, a kid wa  https://t.co/alnYbt3Oom"
1847304573	FALSE	finalized	3	08/05/2018 3:38	0.697	Thu Jul 05 10:15:57 +0000 2018	",1014815136652066816,"	40992	noneyewitness	A couple of flood advisories have been issued for a portion of Noble and Monroe county in OH as well as one for the  https://t.co/j8XN8v2ODl
1847305635	FALSE	finalized	3	08/06/2018 9:18	0.6564	Fri Jun 22 00:52:56 +0000 2018	",1009962407702097920,"	40735	noneyewitness	"Montana Army National Guard, Air Force to evacuate 100 Bible school students trapped after flood washes out roads:  https://t.co/GLCXvd3qgm"
1847305490	FALSE	finalized	3	08/04/2018 23:27	1	Fri Jun 22 01:58:58 +0000 2018	",1009979025446592512,"	49617	noneyewitness	The U.S. state of Texas is dealing with a flood emergency. Heavy rain has left entire communities up to a metre und  https://t.co/0fPZZqXXmc
1847304533	FALSE	finalized	5	08/05/2018 2:00	0.7959	Thu Jul 05 21:00:21 +0000 2018	",1014977306446782465,"	95563	noneyewitness	Heavy t-storms on the way for Southern #ON. If you have basement flooding stay out until the power has been shut of  https://t.co/XgcJoyCIHm
1847304620	FALSE	finalized	5	08/05/2018 22:22	0.7993	Thu Jul 05 19:15:00 +0000 2018	",1014950791767969792,"	85798	noneyewitness	Heavy rain forecast Thursday night could cause flash flooding north and west of Baltimore. https://t.co/Ca6zLbZw3J
1847304801	FALSE	finalized	3	08/05/2018 4:24	1	Fri Jul 06 10:24:53 +0000 2018	",1015179772916371456,"	47909	noneyewitness	"Flash flooding is developing around Trenton, New Jersey and the northern suburbs of Philadelphia.  https://t.co/1PoZltTUdO"
1847304830	FALSE	finalized	3	08/06/2018 9:14	1	Fri Jul 06 12:30:00 +0000 2018	",1015211258306547712,"	58166	noneyewitness	"Des Moines appears to have taken the brunt of the flood, with at least 655 homes reported to be affected. https://t.co/evLIY4B83T"
1847305347	FALSE	finalized	3	08/05/2018 21:06	0.6558	Thu Jul 19 21:59:13 +0000 2018	",1020065547663405057,"	79682	noneyewitness	I'm pretty sure it's in a flood zone https://t.co/8IoDOCH7nV
1847305909	FALSE	finalized	3	08/05/2018 1:10	0.6735	Mon Jul 30 19:29:23 +0000 2018	",1024014110244196359,"	93789	noneyewitness	New flood barriers to be installed across South Lanarkshire - Scottish Housing News https://t.co/pJCncJBFe4
1847305820	FALSE	finalized	3	08/06/2018 4:06	0.6833	Mon Jul 30 18:18:51 +0000 2018	",1023996358586449920,"	87732	noneyewitness	 realDonaldTrump How bout flood insurance?
1847305414	FALSE	finalized	4	08/06/2018 0:26	0.7546	Thu Jun 21 19:23:52 +0000 2018	",1009879594021871616,"	7905	noneyewitness	All lanes of I-90 are now open.  A section near the SD border was closed previously due to flood waters.
1847305078	FALSE	finalized	3	08/05/2018 4:44	1	Thu Jul 19 15:26:16 +0000 2018	",1019966661498155010,"	9527	noneyewitness	"A boat carrying Turkish purge victims was capsized on Evros River, Greece, a mom and her 3 boys lost in flood, one  https://t.co/danfHS5gQO"
1847305040	FALSE	finalized	4	08/06/2018 2:15	0.5193	Fri Jul 06 09:44:12 +0000 2018	",1015169534460907520,"	45432	direct_eyewitness	"Monsoon moisture uptick to provide drought relief, heighten flood threat in southwestern US: An uptick in daily thu  https://t.co/Bmih3aAiFG"
1847304689	FALSE	finalized	4	08/05/2018 22:30	0.7723	Fri Jul 06 02:54:36 +0000 2018	",1015066453026877440,"	22118	direct_eyewitness	Mmm flood warnings.  Can we go home? (  ґ_ ‚ќ`)
1847304547	FALSE	finalized	5	08/05/2018 1:02	0.7959	Thu Jul 05 21:16:34 +0000 2018	",1014981387856773121,"	97010	direct_eyewitness	" BillBellis okay , if my basement flood, I'm blaming you"
1847304545	FALSE	finalized	3	08/06/2018 10:22	1	Thu Jul 05 21:10:40 +0000 2018	",1014979899998785536,"	96498	direct_eyewitness	 CarolynHailston flood alert!
1847304581	FALSE	finalized	4	08/05/2018 3:58	0.7488	Thu Jul 05 18:00:54 +0000 2018	",1014932142785261568,"	78589	direct_eyewitness	It rains for 5 minutes for the first time in feels like forever and I lose power and get a flash flood alert on my phone lol
1847305708	FALSE	finalized	3	08/05/2018 20:16	0.6761	Thu Jun 21 19:11:15 +0000 2018	",1009876419890044928,"	6712	direct_eyewitness	I woke up to my phone blaring about a flood warning
1847305032	FALSE	finalized	3	08/05/2018 21:54	1	Fri Jul 06 11:53:42 +0000 2018	",1015202122936274945,"	54858	direct_eyewitness	there's a flash flood warning today how fun
1847304247	FALSE	finalized	3	08/06/2018 10:12	1	Thu Jul 05 01:08:58 +0000 2018	",1014677484242198529,"	10859	direct_eyewitness	Ready for the flood https://t.co/d5pdWpn2pL
1847304366	FALSE	finalized	4	08/05/2018 2:52	1	Thu Jul 05 11:10:20 +0000 2018	",1014828824025067521,"	44126	direct_eyewitness	Flash flood warning I ain't going nowhere today don't got to and don't want to
1847305607	FALSE	finalized	4	08/05/2018 2:52	1	Thu Jun 21 22:11:29 +0000 2018	",1009921776250511360,"	24770	direct_eyewitness	Firsts day of summer and I just got a flood warning notification https://t.co/nFjgCkqmJQ
1847304984	FALSE	finalized	5	08/05/2018 22:47	0.6164	Fri Jul 06 20:20:15 +0000 2018	",1015329602850484224,"	107729	direct_eyewitness	"With flash flood warnings going up for Wake County, I'd say it would be wise to avoid the Crabtree area."
1847304799	FALSE	finalized	4	08/05/2018 4:41	0.7536	Fri Jul 06 10:11:05 +0000 2018	",1015176297822253056,"	47036	direct_eyewitness	"No classes Friday due to flash flood/severe thunderstorm warning. Looks like this will break the heat wave though,  https://t.co/uUh4DEANgA"
1847304752	FALSE	finalized	5	08/05/2018 22:55	0.6036	Fri Jul 06 19:02:58 +0000 2018	",1015310150540955649,"	100244	direct_eyewitness	"I hope my driveway doesn t flood before I get home , I was literally the only one stuck a couple weeks ago ."
1847304721	FALSE	finalized	3	08/06/2018 9:12	0.3594	Fri Jul 06 13:02:08 +0000 2018	",1015219347252367360,"	61259	direct_eyewitness	Ahhh... The landslide/flooding alarm is so much more pleasant to the ear than the earthquake alarm.  https://t.co/J31JO1atCH
1847305590	FALSE	finalized	4	08/06/2018 0:30	1	Thu Jun 21 21:24:27 +0000 2018	",1009909937663807489,"	19813	direct_eyewitness	Luckily there s a flood warning here for the next six hours so I can use that as an excuse to skip out on this date  https://t.co/bf4emd7tkh
1847306074	FALSE	finalized	3	08/05/2018 20:48	0.6522	Mon Jul 04 23:39:48 +0000 2016	",750111901082759168,"	40691	direct_eyewitness	"Got 2 weather alerts to my phone last night. Glad to know it works, but translating the words '1,000 year flood' was a bit disconcerting."
1847305827	FALSE	finalized	4	08/05/2018 1:15	1	Sun Jul 29 22:47:47 +0000 2018	",1023701648474927110,"	11548	direct_eyewitness	It is 106 degrees and we just got a flash flood warning and I m not sure if this is real or if that drink had more alcohol than I thought.
1847305133	FALSE	finalized	3	08/06/2018 12:08	1	Thu Jul 19 16:25:02 +0000 2018	",1019981447615078401,"	18938	direct_eyewitness	"Yesterday I had a kid cry bc a flash flood warning came over the tv. The sound didn t scare him, but the idea of a  https://t.co/eL5Ukzj6It"
1847304767	FALSE	finalized	3	08/04/2018 23:20	0.3333	Fri Jul 06 01:42:11 +0000 2018	",1015048232395788288,"	15918	direct_eyewitness	My letter that I need for court got delayed because of 4th of July &amp; the flood and won t be here till Thursday but  https://t.co/gbelDSsjEl
1847304832	FALSE	finalized	4	08/05/2018 11:13	0.7556	Fri Jul 06 12:24:24 +0000 2018	",1015209851218284545,"	57669	direct_eyewitness	Really happy i just got a flood warning and I m about to drive to Virginia
1847304946	FALSE	finalized	3	08/05/2018 21:09	0.6416	Fri Jul 06 06:07:45 +0000 2018	",1015115060732035072,"	34262	direct_eyewitness	Just got a flood/evac warning on the phone for areas near me...
1847304517	FALSE	finalized	3	08/05/2018 21:18	0.3646	Thu Jul 05 11:09:54 +0000 2018	",1014828713005977600,"	44095	direct_eyewitness	 WPXIScott Can you possibly nudge this system to move a little bit faster? I have no power and I really don't want my basement to flood.
1847304578	FALSE	finalized	3	08/05/2018 20:16	0.6746	Thu Jul 05 13:34:05 +0000 2018	",1014864996801576962,"	54679	direct_eyewitness	Perfect day to have a broken umbrella? When it's pouring down rain with a flash flood warning blowing up your phone 
1847304543	FALSE	finalized	4	08/05/2018 0:23	1	Thu Jul 05 21:10:23 +0000 2018	",1014979831212064768,"	96473	direct_eyewitness	I m gonna go outside and wait for the flash flood
1847304816	FALSE	finalized	3	08/06/2018 1:13	0.6506	Fri Jul 06 12:26:43 +0000 2018	",1015210430833127424,"	57883	direct_eyewitness	This literally just made me SO ANGRY  I was NOT heading into any flood-prone areas sooooooo  https://t.co/R1KkbkBggH
1847305506	FALSE	finalized	3	08/06/2018 9:23	0.6875	Thu Jun 21 20:22:26 +0000 2018	",1009894332210532353,"	13561	direct_eyewitness	Flash flood watch through Friday morning. Be prepared to receive warnings. Turn around don't drown. #ilwx #inwx https://t.co/BK7DdLstr0
1847304931	FALSE	finalized	3	08/05/2018 2:57	0.3333	Fri Jul 06 00:17:36 +0000 2018	",1015026944637853698,"	8581	direct_eyewitness	 WxmanFranz  NJSnowFan Why post flash flood watches then. Not that much rain expected. Has to be part of the reason.
1847304877	FALSE	finalized	4	08/05/2018 3:44	0.7596	Fri Jul 06 16:15:20 +0000 2018	",1015267965296496640,"	83344	direct_eyewitness	"If you're going out today bring a raincoat, plus there might be a flash flood watch!  ”пёЏ https://t.co/da19JA3TXK"
1847304440	FALSE	finalized	4	08/05/2018 1:22	0.4943	Thu Jul 05 15:48:18 +0000 2018	",1014898776270561280,"	66454	direct_eyewitness	"Tomorrow I may have a day off from school because of heavy rain.  But being near the river, school may be flooded...I'm worrying..."
1847304833	FALSE	finalized	3	08/05/2018 4:43	1	Fri Jul 06 12:24:30 +0000 2018	",1015209873284452352,"	57679	direct_eyewitness	Flash flood warning for anyone who didn t get that
1847305340	FALSE	finalized	5	08/05/2018 1:06	0.4031	Thu Jul 19 21:55:20 +0000 2018	",1020064572667965440,"	79098	direct_eyewitness	 MMDA any flood alert along marcos hway both ways ?
1847304812	FALSE	finalized	4	08/05/2018 4:40	0.5196	Fri Jul 06 11:12:47 +0000 2018	",1015191827350261761,"	51608	direct_eyewitness	Mad as hell the flood warning bullshit woke me up 
1847306012	FALSE	finalized	4	08/05/2018 17:23	0.5091	Mon Jul 04 05:13:55 +0000 2016	",749833597276786689,"	3022	direct_eyewitness	"A tornado warning, flash flood warning, and a power outage, all in one day. Loving the weather here at  #MurrayGSP2016 today."
1847304386	FALSE	finalized	3	08/05/2018 3:03	0.6685	Thu Jul 05 12:42:42 +0000 2018	",1014852068249690112,"	50757	direct_eyewitness	"Tackling the flood/erosion menace in Anyigba Nigeria is so blessed that we hardly experience natural disaster such as earth quake,"
1847305043	FALSE	finalized	3	08/06/2018 9:10	0.6708	Thu Jul 19 14:54:08 +0000 2018	",1019958572636102656,"	4618	direct_eyewitness	Better take an umbrella...it'll either flood or you'll get sunburnt. Never know 5 min from now around here. https://t.co/V9PXGqRZVk
1847304954	FALSE	finalized	6	08/05/2018 0:45	0.6622	Fri Jul 06 12:48:54 +0000 2018	",1015216014085238784,"	59920	direct_eyewitness	Can the flash flood warnings on my phone shut the fuck up
1847304671	FALSE	finalized	4	08/05/2018 10:43	1	Thu Jul 05 18:53:55 +0000 2018	",1014945485638029312,"	83666	direct_eyewitness	Oh and thanks to whoever is responsible for the flash flood warning from Hades they scared the shit out of me on the highway Friday night
1847304181	FALSE	finalized	3	08/04/2018 20:38	1	Thu Jul 05 00:00:43 +0000 2018	",1014660308856647682,"	5445	direct_eyewitness	rinmoge omg we have a very sudden terrible storm also just now with flood warnings and everything and our big 4th  https://t.co/KYKLsHrtmm
1847304195	FALSE	finalized	4	08/05/2018 2:13	0.7535	Thu Jul 05 00:05:26 +0000 2018	",1014661493659504641,"	5806	direct_eyewitness	....should I be concerned about all the flash flood warnings going off on our phones??? I'm hearing conflicting messages otl
1847304982	FALSE	finalized	3	08/05/2018 23:04	1	Fri Jul 06 20:19:53 +0000 2018	",1015329510391152640,"	107668	direct_eyewitness	And now a flash flood warning.
1847304374	FALSE	finalized	3	08/06/2018 9:03	0.6728	Thu Jul 05 11:50:07 +0000 2018	",1014838832548675584,"	46918	direct_eyewitness	Flash Flood WARNING continues until 10am.  Use caution getting around this morning.  Watch for flooded roads.  Get  https://t.co/sGDfuH7mvj
1847305245	FALSE	finalized	4	08/06/2018 2:15	0.5201	Thu Jul 19 19:38:39 +0000 2018	",1020030175839432705,"	56748	direct_eyewitness	An uptick in monsoon rainfall is expected to heighten the flood threat across eastern and northern India into early  https://t.co/lRtMh0tNu9
1847304994	FALSE	finalized	3	08/05/2018 13:30	1	Fri Jul 06 21:11:42 +0000 2018	",1015342548947275782,"	113641	direct_eyewitness	If this phone don t STOP going off! Like damn bitch I KNOW it s a flood warning in my area! I got the alert the FIRST damn time 
1847305199	FALSE	finalized	3	08/06/2018 3:29	0.3651	Thu Jul 19 18:44:42 +0000 2018	",1020016596289347585,"	46688	direct_eyewitness	"First, I'm the only one without a car. Second, I live the farthest out of all of us. I even live in a flood prone a  https://t.co/ku1wofDZrG"
1847305184	FALSE	finalized	4	08/05/2018 16:01	0.505	Thu Jul 19 17:20:58 +0000 2018	",1019995525704118274,"	29095	direct_eyewitness	"Good to know. Hey, where's the flood?"
1847305049	FALSE	finalized	3	08/06/2018 9:17	0.6719	Thu Jul 19 14:59:01 +0000 2018	",1019959804293500930,"	5275	direct_eyewitness	" tatertatiana I guess since we will all be gone after the next huge flood, why bother talking about it?  So scary."
